id,title,description,term,department,instructors,seats
AMST655,Introduction to Museum Scholarship,"Also offered as: HIST610, ANTH655.
Credit only granted for: AMST655, ANTH655, or HIST610.",201808,American Studies,Ricardo Punzalan,15
AMST340,"Introduction to History, Theories and Methods in American Studies","Prerequisite: Must have completed AMST201; and 2 courses in AMST.
Restriction: Must be in American Studies program; and sophomore standing or higher.",201808,American Studies,Asim Ali,35
AMST204,Film and American Culture Studies,"Exploration of the American film from a historical perspective, illustrating the motion picture's role as an institutional phenomenon, as a form of communication, and as a source of cross-cultural study.",201808,American Studies,Susan Pramschufer,35
AMST101,Introduction American Studies,"Credit only granted for: AMST101 or AMST201.
Formerly: AMST201.",201808,American Studies,Hazim Abdullah-Smith; Brienne Adams; Christina Sessoms,154
AMST398,Independent Studies,,201808,American Studies,,0
AMST203,Popular Culture in America,"An introduction to American popular culture, its historical development, and its role as a reflection of and influence on our culture and society.",201808,American Studies,Robert Jiles; A Anthony,75
AMST498W,Special Topics in American Studies; Globalization and the Diversifying US,"Also offered as USLT498N and IMMR419J. Credit granted for USLT498N, AMST498W, or IMMR419J. Prerequisite: At least three credit hours of prior coursework in AMST.",201808,American Studies,Jacqueline Partida,35
AMST798,Non-Thesis Research,,201808,American Studies,,0
AMST498C,"Special Topics in American Studies; Central Americans and the United States: Culture, Politics, and Community",Also offered as USLT498D. Credit granted for USLT498D or AMST498C.,201808,American Studies,Robert Chester,25
AMST799,Master's Thesis Research,,201808,American Studies,,0
AMST388,Honors Thesis,,201808,American Studies,,0
AMST878A,American Studies Pedagogy Mentoring; Mentoring for First Year Teaching in American Studies,Prerequisite: permission of department and must be a current AMST teaching assistant.,201808,American Studies,Jan Padios,5
AMST202,Cultures of Everyday Life in America,"Examine the structures and patterns of everyday life in the U.S., utilizing methods such as ethnography, oral history, survey research, and textual, visual, and material cultural analysis.",201808,American Studies,Robert Jiles,25
AMST418H,Cultural Themes in America; Cultural Themes in America-Honors,Prerequisite: At least three credit hours of prior coursework in AMST.,201808,American Studies,,0
AMST878B,American Studies Pedagogy Mentoring; Mentoring for Second Year Teaching in American Studies,Prerequisite: permission of department and must be a current AMST teaching assistant.,201808,American Studies,Jan Padios,5
AMST498L,Special Topics in American Studies; Native Americans and U.S. Cinema,,201808,American Studies,Robert Chester,35
AMST450,Seminar in American Studies,"Prerequisite: AMST201 and AMST340; and 1 course in AMST.
Restriction: Senior standing; and must be in American Studies program.",201808,American Studies,La Marr Bruce,20
AMST328J,Perspectives on Identity and Culture; Filipino American History and Biography,"Also offered ad AAST398D. Credit granted for AAST398D or AMST328J.

Focus is placed on Filipino American experiences with an emphasis on identity, community building and organizing to influence public policy We will cover pertinent events from the US and Philippine history in order to understand the impact of colonialism, migration, immigration and assimilation on Filipino Americans.",201808,American Studies,Gemirald Daus,35
AMST298Q,Selected Topics in American Studies; U.S. Latina/o Literature and Culture,Also offered as ENGL235. Credit granted for ENGL235 or AMST298Q.,201808,American Studies,Keisha Allan,30
AMST498X,Special Topics in American Studies; Ethnography,,201808,American Studies,,0
AMST386,Experiential Learning,Restriction: Permission of ARHU-American Studies department; and junior standing or higher.,201808,American Studies,Mary Sies,10
AMST878C,American Studies Pedagogy Mentoring; Mentoring for Third Year Teaching in American Studies,Prerequisite: permission of department and must be a current AMST teaching assistant.,201808,American Studies,Jan Padios,5
